tombamento;descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
18181;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18182;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18183;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18184;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18185;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18186;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18187;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18188;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18189;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18190;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18191;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18192;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18193;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18194;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18195;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18196;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18197;APARELHO TELEFONICO KS COM TECLADO;;8;407,85;2,71;103,29
18198;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18199;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18200;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18201;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18202;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18203;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18205;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18206;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18207;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18208;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18210;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18211;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18213;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18214;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18215;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18218;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18220;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18221;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18222;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18223;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18224;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18226;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18227;APARELHO TELEFONICO KS COM TECLADO;;8;633,33;4,22;160,47
18903;FAC-SÍMILE ELETRÔNICO;;20;789;5,26;263
20236;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20242;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20245;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20248;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20251;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20252;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20254;APARELHO TELEFONICO SIMPLES COM TECLADO;;31;40;0,27;16,21
20256;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20257;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20258;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20259;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20260;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20261;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20262;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20263;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20264;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20265;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20266;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20267;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20268;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20269;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20270;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20271;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20272;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20273;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20274;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20276;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20277;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20280;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20281;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20283;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20284;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20285;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20286;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20287;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20288;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20290;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20291;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20292;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20293;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20294;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20295;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20297;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20298;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20300;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20305;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20306;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20307;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
20308;APARELHO TELEFONICO KS COM TECLADO;;31;1058;7,06;430,3
22754;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22755;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22756;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22758;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22760;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22761;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22762;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22763;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22764;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22765;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22766;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22767;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22768;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22770;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22771;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22772;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22773;APARELHO TELEFONICO KS COM TECLADO;;54;1220;8,13;683,29
22775;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22777;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22778;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22779;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22783;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22785;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22786;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22791;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22794;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22795;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22796;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22799;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22800;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22801;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22802;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22803;APARELHO TELEFONICO SIMPLES COM TECLADO;;54;43,5;0,29;24,36
22804;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22805;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22806;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22807;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22808;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22809;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22810;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22811;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22812;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22813;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22814;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22815;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22816;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22817;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22818;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22819;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22820;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22821;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22822;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22823;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22824;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22825;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22826;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22827;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22828;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22829;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22830;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22831;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22832;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22833;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22834;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22835;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22836;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22837;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22838;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22839;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22840;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22841;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22842;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22843;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22844;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22845;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22846;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22847;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22848;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22849;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22850;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22851;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22852;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22853;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22854;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22855;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22856;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22857;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22858;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22859;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22860;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22861;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22862;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22863;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22864;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22865;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22866;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22867;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22868;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22869;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22870;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22871;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22872;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22873;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22874;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22875;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22876;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22877;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22878;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22879;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22880;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22881;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22882;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22883;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22884;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22885;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22886;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22887;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22888;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22889;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22890;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22891;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22892;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22893;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22894;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22895;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22896;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22897;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22898;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22899;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22900;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22901;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22902;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22903;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22904;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22905;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22906;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22907;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22908;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22909;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22910;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22911;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22912;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22913;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22914;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22915;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22916;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22917;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22918;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22919;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22920;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22921;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22922;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
22923;APARELHO TELEFÔNICO KS COM TECLADO E SUP. P/ ACESSÓRIO;;54;891,6;5,94;499,35
24353;TRANSCEPTOR PORTATIL MOTOROLA;;64;3200;21,33;2005,44
24354;TRANSCEPTOR PORTATIL MOTOROLA;;64;3200;21,33;2005,44
24355;TRANSCEPTOR PORTATIL MOTOROLA;;64;3200;21,33;2005,44
24356;TRANSCEPTOR PORTATIL MOTOROLA;;64;3200;21,33;2005,44
24357;TRANSCEPTOR PORTATIL MOTOROLA;;64;3200;21,33;2005,44
24427;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24428;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24429;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24430;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24431;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24432;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24433;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24434;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24435;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24436;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24437;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24438;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24439;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24440;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24441;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24442;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24443;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24444;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24445;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24446;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24447;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24448;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24449;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24450;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24451;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24452;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24453;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24454;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24455;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24456;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24457;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24458;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24459;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24460;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24461;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24462;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24463;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24464;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24465;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24466;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24467;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
24468;APARELHO TELEFONICO AASTRA/ MITEL;;67;1310;8,74;847,24
