id;descricao;estado;vidaUtil;valorResidual;valorAtual;depreciacao;depreAcumulada;valorAtual
103823;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,73;0;1,73;0
103826;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,33;0;2,33;0
103827;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,93;0;3,93;0
103831;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,2;0;1,2;0
103832;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,33;0;3,33;0
103833;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,53;0;1,53;0
103835;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,27;0;5,27;0
103836;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,33;0;3,33;0
103838;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,8;0;3,8;0
103840;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,2;0;3,2;0
103841;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,27;0;1,27;0
103843;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,8;0;2,8;0
103844;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,87;0;1,87;0
103845;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,2;0;1,2;0
103847;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,07;0;2,07;0
103850;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,87;0;3,87;0
103851;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,4;0;1,4;0
103858;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,53;0;1,53;0
103859;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,4;0;2,4;0
103861;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,27;0;1,27;0
103865;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,73;0;1,73;0
103866;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,33;0;1,33;0
103867;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,07;0;1,07;0
103868;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5;0;5;0
103872;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,87;0;2,87;0
103873;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,33;0;2,33;0
103878;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,27;0;1,27;0
103881;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,53;0;4,53;0
103882;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,73;0;3,73;0
103883;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,47;0;1,47;0
103884;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,53;0;1,53;0
103888;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5;0;5;0
103891;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,87;0;1,87;0
103892;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,2;0;3,2;0
103894;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2,33;0;2,33;0
103896;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,73;0;4,73;0
103897;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,4;0;6,4;0
103898;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,4;0;6,4;0
103899;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;2;0;2;0
103903;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,69;0;3,69;0
103907;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,61;0;1,61;0
103911;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,75;0;8,75;0
103913;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,75;0;8,75;0
103936;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,87;0;8,87;0
103947;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,75;0;9,75;0
103958;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,25;0;7,25;0
103960;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,75;0;6,75;0
103963;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6;0;6;0
103964;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,69;0;11,69;0
103965;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,69;0;11,69;0
103966;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,75;0;8,75;0
103974;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;1,87;0;1,87;0
103979;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7;0;7;0
103982;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,75;0;11,75;0
103985;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,27;0;7,27;0
103987;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,27;0;7,27;0
103988;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,27;0;7,27;0
103991;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,89;0;9,89;0
103993;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6;0;6;0
103997;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,47;0;5,47;0
103998;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,47;0;5,47;0
103999;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11;0;11;0
104002;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7;0;7;0
104003;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7;0;7;0
104006;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,59;0;7,59;0
104007;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,59;0;7,59;0
104008;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11;0;11;0
104009;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11;0;11;0
104021;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,8;0;4,8;0
104022;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,67;0;8,67;0
104023;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,83;0;5,83;0
104024;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;39,65;0;38,13;1,52
104025;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,2;0;9,89;0,31
104026;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;5,87;0;5,49;0,38
104027;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;6,78;0;6,35;0,43
104028;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;6,78;0;6,35;0,43
104029;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;8,36;0;8,09;0,27
104030;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;5,87;0;5,49;0,38
104031;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;23,85;0;23,13;0,72
104032;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;9,69;0;9,37;0,32
104033;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;27,65;0;27,62;0,03
104034;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;21,31;0;20,67;0,64
104035;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,44;0;22,43;0,01
104036;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;23,12;0;23,1;0,02
104037;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;27,11;0;26,28;0,83
104038;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;27,07;0;26,25;0,82
104044;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,93;0;24,16;0,77
104045;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,67;0;5,33;0,34
104047;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,8;0;6,36;0,44
104048;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;18,13;0;17,58;0,55
104049;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,67;0;5,33;0,34
104054;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;29,92;0;29,02;0,9
104055;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,57;0;6,18;0,39
104060;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;17;0;16,99;0,01
104064;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,93;0;7,45;0,48
104069;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;3,85;0;3,37;0,48
104070;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,8;0;6,36;0,44
104071;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;15,19;0;15,16;0,03
104073;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;21,76;0;21,76;0
104074;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;13,87;0;13,42;0,45
104075;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,71;0;24,69;0,02
104077;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,71;0;24,69;0,02
104078;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,65;0;10,3;0,35
104079;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;3,17;0;2,68;0,49
104082;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,93;0;24,16;0,77
104083;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;21,08;0;20,43;0,65
104084;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,27;0;19,25;0,02
104086;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,2;0;9,89;0,31
104087;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,53;0;4,1;0,43
104088;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,93;0;7,45;0,48
104089;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,8;0;6,36;0,44
104090;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,67;0;5,33;0,34
104091;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;34;0;33,98;0,02
104092;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,67;0;5,33;0,34
104093;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;17;0;16,99;0,01
104094;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;29,47;0;29,46;0,01
104095;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,8;0;6,36;0,44
104096;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,27;0;19,25;0,02
104097;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,27;0;19,25;0,02
104098;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,87;0;15,4;0,47
104099;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,16;0;7,68;0,48
104103;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,73;0;14,27;0,46
104104;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;3,85;0;3,37;0,48
104105;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;16,09;0;16,07;0,02
104107;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;11,56;0;11,19;0,37
104108;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;7;0;6,57;0,43
104109;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;7;0;6,57;0,43
104110;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;9,04;0;8,74;0,3
104111;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,57;0;6,18;0,39
104112;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,57;0;6,18;0,39
104114;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;14,73;0;14,27;0,46
104115;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;25,84;0;25,05;0,79
104116;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;18,36;0;18,33;0,03
104118;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;42,39;0;42,36;0,03
104120;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,52;0;9,24;0,28
104121;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;43,07;0;41,75;1,32
104122;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,05;0;13,62;0,43
104123;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,05;0;13,62;0,43
104124;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;20,17;0;20,17;0
104125;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;17,91;0;17,91;0
104127;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,48;0;23,75;0,73
104130;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,93;0;7,45;0,48
104131;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;29,69;0;28,78;0,91
104133;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;25,16;0;24,4;0,76
104134;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,48;0;23,75;0,73
104135;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;20,4;0;19,78;0,62
104136;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;7,48;0;6,99;0,49
104137;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;18,36;0;18,33;0,03
104141;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,41;0;14,92;0,49
104142;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,88;0;10,54;0,34
104143;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,07;0;8,77;0,3
104144;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;6,78;0;6,35;0,43
104149;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,73;0;14,27;0,46
104150;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;6,57;0;6,18;0,39
104151;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,12;0;5,73;0,39
104152;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;7,23;0;6,8;0,43
104153;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;7,68;0;7,2;0,48
104154;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;8,61;0;8,35;0,26
104155;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,48;0;6,99;0,49
104156;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;21,53;0;21,51;0,02
104157;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,8;0;6,36;0,44
104158;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,53;0;4,1;0,43
104160;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,92;0;12,49;0,43
104161;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;24,93;0;24,16;0,77
104162;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;13,37;0;12,97;0,4
104170;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,01;0;6,57;0,44
104171;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,14;0;4,69;0,45
104172;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,48;0;7,05;0,43
104173;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,49;0;14,06;0,43
104174;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,45;0;11,12;0,33
104175;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,26;0;13,81;0,45
104176;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,88;0;8,62;0,26
104177;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;20,57;0;20,54;0,03
104178;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;16,36;0;15,89;0,47
104179;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,31;0;23,6;0,71
104180;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,63;0;19,59;0,04
104183;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;23,14;0;23,13;0,01
104184;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,87;0;19,85;0,02
104185;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;6,54;0;6,15;0,39
104186;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,31;0;5,92;0,39
104187;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,52;0;10,21;0,31
104188;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;20,8;0;20,8;0
104189;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104190;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,02;0;13,56;0,46
104191;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,19;0;14,73;0,46
104192;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,71;0;7,22;0,49
104193;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104194;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;9,58;0;9,29;0,29
104195;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,02;0;13,56;0,46
104196;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,84;0;5,5;0,34
104197;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,35;0;9,04;0,31
104198;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;19,87;0;19,85;0,02
104199;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;5,84;0;5,5;0,34
104200;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,19;0;14,73;0,46
104201;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;35,06;0;35,04;0,02
104202;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;14,02;0;13,56;0,46
104203;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104204;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,84;0;5,5;0,34
104205;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,35;0;9,04;0,31
104206;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;4,67;0;4,24;0,43
104207;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,69;0;11,31;0,38
104208;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,84;0;5,5;0,34
104209;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104210;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,84;0;5,5;0,34
104211;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,69;0;11,31;0,38
104212;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;5,84;0;5,5;0,34
104213;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;15,19;0;14,73;0,46
104214;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;8,18;0;7,7;0,48
104215;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104216;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104217;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104218;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,02;0;13,56;0,46
104219;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;32,72;0;32,71;0,01
104220;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,19;0;14,73;0,46
104221;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;13,56;0;13,14;0,42
104222;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,28;0;9,96;0,32
104223;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,62;0;12,22;0,4
104224;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;55,82;0;55,81;0,01
104225;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;35,04;0;35,03;0,01
104226;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;15,17;0;14,71;0,46
104227;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;6,99;0;6,56;0,43
104228;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,62;0;12,22;0,4
104229;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,58;0;9,29;0,29
104230;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,62;0;12,22;0,4
104231;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;27,82;0;27,8;0,02
104232;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,95;0;7,46;0,49
104233;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,65;0;8,37;0,28
104234;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,01;0;6,57;0,44
104235;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,45;0;11,12;0,33
104236;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,62;0;12,22;0,4
104238;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104239;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;10,52;0;10,21;0,31
104240;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,82;0;9,54;0,28
104241;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;6,78;0;6,4;0,38
104242;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;17,53;0;17,52;0,01
104243;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;15,19;0;14,73;0,46
104244;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;19,61;0;19,58;0,03
104245;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;9,23;0;8,95;0,28
104246;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;14,7;0;14,29;0,41
104247;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;Bom;0;0;10,99;0;10,64;0,35
104248;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;13,79;0;13,39;0,4
104249;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,01;0;6,57;0,44
104250;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,02;0;13,56;0,46
104251;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,35;0;9,04;0,31
104252;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,02;0;13,56;0,46
104253;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104254;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,19;0;14,73;0,46
104255;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;8,18;0;7,7;0,48
104256;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;15,19;0;14,73;0,46
104257;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;7,01;0;6,57;0,44
104258;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;34,36;0;34,35;0,01
104259;COLEÇÕES DE LIVROS DE PORTUGUÊS;Bom;0;0;44,18;0;42,85;1,33
104260;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,21;0;22,19;0,02
104261;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,92;0;11,55;0,37
104262;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,45;0;11,12;0,33
104263;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,91;0;22,88;0,03
104264;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,62;0;12,22;0,4
104265;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,73;0;14,31;0,42
104266;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;11,92;0;11,55;0,37
104267;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;25,95;0;25,19;0,76
104268;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;81,58;0;81,56;0,02
104269;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;12,86;0;12,47;0,39
104270;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;27,82;0;27,8;0,02
104271;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,05;0;9,71;0,34
104272;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;30,15;0;30,12;0,03
104276;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;25,48;0;25,46;0,02
104277;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,49;0;14,06;0,43
104278;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,49;0;14,06;0,43
104279;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;14,49;0;14,06;0,43
104280;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,21;0;22,19;0,02
104281;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;24,31;0;23,6;0,71
104282;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;26,88;0;26,84;0,04
104283;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,87;0;19,85;0,02
104284;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,35;0;9,04;0,31
104285;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,67;0;22;0,67
104286;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,87;0;19,85;0,02
104287;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;19,17;0;19,16;0,01
104288;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;22,44;0;22,44;0
104289;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;23,14;0;23,13;0,01
104290;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;10,99;0;10,64;0,35
104291;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;9,35;0;9,04;0,31
104292;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;17,53;0;17,52;0,01
104293;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;16,36;0;15,89;0,47
104294;COLEÇÕES DE LIVROS JURÍDICOS;Bom;0;0;42,07;0;42,03;0,04
